dataset,method,seed,fs_k,fs_threshold,n_features_orig,accuracy,f1,final_mse,converged,iterations,total_time_s
musk,STE,42,102,0.9,166,0.48142531514167786,0.3082901554404145,0.33640405535697937,False,109,0.23602432500047144
musk,STE,1042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,109,0.23331759800203145
musk,STE,2042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,104,0.24278038799820933
musk,STE,3042,102,0.9,166,0.14935557544231415,0.2598944591029024,0.8446675539016724,False,101,0.2145418410000275
musk,STE,4042,102,0.9,166,0.15542078018188477,0.26144658261446585,0.8390837907791138,False,266,0.9160943500028225
musk,STE,5042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,114,0.32227423199947225
musk,STE,6042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,109,0.2634433179991902
musk,STE,7042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,121,0.27912091899634106
musk,STE,8042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,198,0.44025704199884785
musk,STE,9042,102,0.9,166,0.8460955023765564,0.01,0.15640629827976227,False,149,0.32675062099588104
musk,STE,10042,102,0.9,166,0.14935557544231415,0.2598944591029024,0.8446675539016724,False,101,0.35481726699799765
musk,STE,11042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,230,0.5079824440035736
musk,STE,12042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,137,0.30327109799691243
musk,STE,13042,102,0.9,166,0.8506444096565247,0.0,0.1554311364889145,False,108,0.30484587699902477
musk,STE,14042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,118,0.28904405400680844
musk,STE,15042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,108,0.24178430099709658
musk,STE,16042,102,0.9,166,0.8642911314964294,0.7577319587628866,0.0641976147890091,False,503,1.4087924939958612
musk,STE,17042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,117,0.25061062399618095
musk,STE,18042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,144,0.31667527200625045
musk,STE,19042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,225,0.6478179819969228
musk,STE,20042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,113,0.27366808200167725
musk,STE,21042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,102,0.2699209510028595
musk,STE,22042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,104,0.24904816200432833
musk,STE,23042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,101,0.23910462699859636
musk,STE,24042,102,0.9,166,0.7808946371078491,0.0653061224489796,0.16747167706489563,False,105,0.5915813280007569
musk,STE,25042,102,0.9,166,0.9143290519714355,0.6732673267326733,0.0698644369840622,False,736,1.5820275759979268
musk,STE,26042,102,0.9,166,0.8756633996963501,0.713091922005571,0.0625055804848671,False,503,1.2811190009961138
musk,STE,27042,102,0.9,166,0.8157694935798645,0.01702127659574468,0.1701531857252121,False,116,0.21919923899986316
musk,STE,28042,102,0.9,166,0.7733131051063538,0.5690721649484536,0.11247096210718155,False,338,0.6464701759978198
musk,STE,29042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,291,0.5517724560049828
