dataset,method,seed,fs_k,fs_threshold,n_features_orig,accuracy,f1,final_mse,converged,iterations,total_time_s
musk,Proximal,42,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,610,1.9625038800004404
musk,Proximal,1042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,626,1.9054030650004279
musk,Proximal,2042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,597,1.8790730539985816
musk,Proximal,3042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,740,2.665249050995044
musk,Proximal,4042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,680,2.1175730000031763
musk,Proximal,5042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,694,2.038176770998689
musk,Proximal,6042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,550,1.828051818003587
musk,Proximal,7042,102,0.9,166,0.4169825613498688,0.3743641912512716,0.3968634605407715,False,1369,2.928145581005083
musk,Proximal,8042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,626,1.9174180069967406
musk,Proximal,9042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,655,1.9541945519958972
musk,Proximal,10042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,520,1.6917558380009723
musk,Proximal,11042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,521,2.953493523003999
musk,Proximal,12042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,558,2.8597387420013547
musk,Proximal,13042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,665,4.81044626399671
musk,Proximal,14042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,562,2.580833537002036
musk,Proximal,15042,102,0.9,166,0.29340410232543945,0.336802270577105,0.4901334047317505,False,1369,3.9991339670013986
musk,Proximal,16042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,578,4.08307874899765
musk,Proximal,17042,102,0.9,166,0.14935557544231415,0.2598944591029024,0.8446675539016724,False,743,3.6872474000047077
musk,Proximal,18042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,650,2.0456825619985466
musk,Proximal,19042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,670,2.2168847389984876
musk,Proximal,20042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,642,2.1697092950053047
musk,Proximal,21042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,615,2.183893093999359
musk,Proximal,22042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,610,2.00954408999678
musk,Proximal,23042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,649,2.3057711090004887
musk,Proximal,24042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,825,2.649032907997025
musk,Proximal,25042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,647,2.2335153540043393
musk,Proximal,26042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,627,2.2236634750006488
musk,Proximal,27042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,1372,3.384662914002547
musk,Proximal,28042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,539,1.7315329580014804
musk,Proximal,29042,102,0.9,166,0.8506444096565247,0.0,0.15533244609832764,False,676,2.402884287002962
